"Data Source","World Development Indicators",

"Last Updated Date","2022-09-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Liberia","LBR","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30131400","29005661.6100001","29306895.3600001","22673313.81","27620467.56","29752507.5000001","35972396.28","44973716.3100001","57330240","59416436.34","66560756.34","83197480.32","92584970.4","105250788.36","105871063.2","107862970.62","114097557.36","113013974.1","109278625.68","108549550.02","103969188.12","",
"Libya","LBY","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","443451947.127626","572953668.49875","702710759.358346","1005541007.50906","1194344036.23119","1460910061.34849","1877647574.7204","1359485722.95721","1597611883.53363","742865406.759967","1708705770.34737","1391225698.88659","891842897.241782","620504747.145991","575995444.126161","837135154.671375","1143979913.45045","1145218588.08475","575429451.922885","",
"St. Lucia","LCA","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","8338939.466","12207395.916488","10324676.826","10841861.4124628","13923522.6308469","15683864.5409569","19356888.018","20292253.9521","22576473.5224","27024866.338","27635264.4891","28104681.4452","31812533.038","35885786.963505","40522913.6697","48480948.3411579","50514793.7358039","51505189.7006748","61557467.1114","50523593.28967","48203562.52338","42936862.4276202","41225442.7842403","41958070.3143958","41792383.7498","50032227.69093","53057833.8338","56304192.5136","61600165.7183","58933331.85355","60492563.6942","65555600.2308","62540597.4081","77282619.6525","69891939.7843217","61753748.868111","62893176.4241523","65217181.9600619","64643468.9088766","66352978.949188","50368863.1047827","",
"Latin America & Caribbean","LCN","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","2080628.11876622","2422178.38708279","2885266.19762129","3831811.98578316","4479638.44915177","5689790.97371531","6292662.26930696","7008595.97904175","10089689.2896875","11619878.992669","12347794.937208","11815660.8983305","12056557.6847163","12101444.5339762","11606870.3378697","12217945.9639855","17997768.0658625","24313161.1033145","26828303.117899","25864020.1285591","32825716.9644825","34273309.8457327","37669019.868137","38636762.082975","44987614.9493879","56080112.347765","57825282.4018364","53076861.863654","57263850.2068784","60516643.6897845","57203590.333304","52651527.0667932","55749140.0152567","61724589.0791518","67149505.2877607","73444559.4593282","82390528.1435557","88399708.2289747","104086541.715825","98251719.1366266","120037655.007266","138789432.423918","116603916.119023","156497121.679089","164561534.101523","158084048.414729","183301018.277562","206658389.699745","216024182.217846","","","",
"Sri Lanka","LKA","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","83545210.086","68604516.3699251","74768717.6483277","91787500","90450526.32","97710556.341","75065341.1479321","86545506.595486","61432369.971324","77244251.767","93544464.605","87833766.24","105991158.108","107971058.223","105677122.644","130974521.348","133947323.349","139726324.731","167068217.544","180348404.99","151497254.11","187442639.601","193617613.5","258496481.8","302786887.91","308628292.68","383650153.796","425904931.512805","404179984.494","387679209.055782","391375979.488581","365888495.702439","372486882.715456","413330933.768729","435933796.548946","494846776.483273","550716571.617817","606783496.014441","722623460.581823","723506110.7562","953846379.724","1085971824.7728","961254231.4661","943193109.52798","1230786606.65591","1450271102.88366","2018292669.50819","1957926303.59655","1402287844.15326","1336860058.20147","1286396222.46807","",
"Lower middle income","LMC","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low & middle income","LMY","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lesotho","LSO","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","2461540.10820606","3239093.95986","3451021.2032","5575216.1368","6460927.1514","8514387.52462599","10590271.3907","10767019.32","15107635.6942","15114014.253","22233179.2512","26084102.5656","27106361.2989","28464739.9705","21297549.7856","15550631.804","25270416.8934","22275263.3109896","25112679.3486","28527139.207","40395040.1508121","45558846.708929","62392730.8924271","58381635.4","66412328.07","83026604.918","80638986.6693695","93837518.277","89847327.9436254","94892405.327","81285102.9017","89340118.7272","73912536.285","143643447.0296","163550337.6471","189519948.2456","207961890.4503","222733698.559999","232796393.4247","214955841.921792","259015189.868538","267592820.436374","240283316.299769","216172778.764421","206554143.478178","191048286.522949","165263750.021787","171069337.83801","176806563.652675","166040152.920895","129491131.257722","",
"Late-demographic dividend","LTE","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lithuania","LTU","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","345565786.104","381590786.342","526129650.408","605576638.942753","600572067.978337","645532140.262795","700178553.276","804205756.554","917394277.503676","1104636413.46662","1186020725.16062","1318593702.18958","1618094278.71003","2103087205.48676","2006573730.34538","1816966962.58129","1966641253.13389","1787628849.08547","1866544253.12318","1873616719.7986","1533318325.42183","1604181592.36935","1716919707.50927","1946510669.55465","1973883566.59426","2053193697.45997","",
"Luxembourg","LUX","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","27481504.65","33360843.593","43819191.63","59641254.39","67408155.7544368","98317216.194","104808489.012","128105804.151","196359103.392","239164281.8","270835749.747","236302493.475","240447843.896","144433439.045","143375339.551089","148986794.57451","233952085.955","311298770.397","345646084.479","335060915.234","447471746.832537","488024437.567116","544564086.096828","548285673.443485","587113932.111764","731180837.448","711339908.79","703967898.281037","703307408.244957","762521821.249477","717199967.257079","738481736.7376","780149748.776584","953452728.40713","1271946829.96503","1398055749.04411","1416335091.01441","1828582092.52171","1937444678.93562","1478313857.63365","1649448791.79349","1866904799.54865","2029570334.61202","2128254536.94241","2336786041.04307","2039748060.70926","2001623380.73271","2082370561.7485","2239196530.00292","2062713297.27721","2299374928.08966","",
"Latvia","LVA","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","355708642.298","324725099.526","381434691.484","402019497.617396","402319731.807611","395296075.495733","424107562.278041","463133046.391716","542613071.16284","639363007.552169","734163178.090863","883997986.708371","1217381044.08603","1619748011.76709","1273438918.81719","1054060487.81453","1222147925.50544","1623660824.46552","1846817080.33032","1358332763.39463","1214615237.66902","1185476401.24088","1176512932.69149","1313128971.18676","1310855357.72154","1307103937.81743","",
"Macao SAR, China","MAC","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","30125917.9614","30064311.8578","34729423.1524","35867058.0946","40776796.3002","52428676.1358","60990531.8228","71946493.7036","85499515.7028","99267290.7966","129875742.8564","148609005.0136","164942005.0512","181948586.155","181849987.04","183620757.008","170429699.6416","160708785.1414","162379346.869","178454825.4298","190999676.3546","210626285.3352","217572376.6468","256834075.210699","313958503.511704","445981631.179503","473552806.082501","514289091.0837","548010921.986","605558833.6512","712494674.5168","889872804.8704","987535295.963416","1227892095.19861","1284513728.69197","1264623031.35012","1225471768.69657","1224483536.00654","","",
"St. Martin (French part)","MAF","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","130179586.185","150218091.935608","166231775.49","228905077.122","236581512.731","321464396.304","408385222.422","492136645.815","638670328.807","796726396.149","1042720219.079","894939712.992","870406434.177","847419466.05","732649082.382","717377425.2","835343850.792","974589308.6","1040929211.028","1270206528.45","1465943774.8","1439571020.74","1672245075.426","1622461705.477","1729607434","2003426808.46","2063517077.09","1850145609.30253","1942297472.1924","2047734160.9344","2095147856.12","2052513418.045","2287194293.175","2774091356.964","3129875229.701","4334483190.44954","3549618901.452","4095453047.348","4800165671.028","4764010872.4","4780500879.128","5182349349.164","5006678410.812","5460000000","5616000000","5160724271.092","5252000000","5616000000","6032000000","6136000000","5876000000","",
"Monaco","MCO","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","163149859.545","137186685.045396","90770376.20567","64060605.3029903","72786894.0926639","86715485.5293906","100724950.724506","123331575.123346","166611239.871827","193538172.081469","219821246.9768","330541850.9298","434186787.9885","484371405.336","577499053.4364","663594982.803","665399682.2541","514610296.834418","630296943.824","415739844.968345","413255633.814565","476395017.247054","550626380.254417","577536208.21166","568032026.316614","",
"Madagascar","MDG","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","31048015.572","34593714.358","40183257.69","42851082.144","43773290.259","54486153.744","67256919.364","84875620.86","109424493.731","124242023.736","190843878.531","158814217.6","136001581.996","118776439.522","109037463.022","99190608.885","83857984.56","54687636.522","54183135.204","47781121.136","75408539.44","65922282.6547453","76031237.2315398","86071854.044","69763165.9913853","76071918.4696127","98817731.7449156","78529532.016","64207480.89","90130721.7816","95616338.5697","123841887.4944","120863992.14","146618510.2668","122852365.6092","153174424.9149","149343917.1657","258515909.3898","280903450.1856","250874149.7328","256175294.662","292900853.5861","302905034.5145","250769690.7248","254331900.2016","227741337.8864","237780890.2144","266585877.9792","278517946.2","282801798.9056","263568863.6256","",
"Maldives","MDV","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","4905198.6496","5167696.8237","5101908.2728","6800705.7468","7392333.0374","8335315.0136","9154558.6676","10701650.8344","11907451.1025","19127198.0132789","23116715.1309131","26134382.5438947","29322728.8361815","15416285.0212073","18449458.3679242","21389201.1192497","32916717.3018828","36603406.8580041","45548823.264","47002101.95","48922377.3216","71537480.7923727","79449942.5712313","106365634.057237","118871397.158247","92861215.8975975","84263522.391098","145601036.9299","110949388.200382","113384608.361218","158218440.670697","160295210.955028","174323898.957329","191442152.758751","200972327.591276","137692600.888941","",
"Middle East & North Africa","MEA","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mexico","MEX","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","1048053597.87648","1156108942.9968","1333062199.25216","1634829115.62298","2124602169.5417","2585547250.50918","2605913189.0544","2390144129.49595","2990327774.12932","3904210960","5771000000","8636000000","6364000000","3822000000","4524000000","4836000000","3302000000","3525000000","4002000000","4686000000","5566000000","7320000000","10266000000","13203000000","18025000000","12839000000","19211377066","24239967720","17442000000","20897200000","28482300000","32171900000","34838100000","36659200000","36391200000","41661500000","45024000000","48307000000","52102000000","45046500000","52605000000","58464000000","59028727324.3378","57021415676.9445","66417796814.9139","59312486979.8712","51241461283.7811","51145161279.7153","53860833560.0542","55671281746.9467","47071652859.207","",
"Marshall Islands","MHL","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9950801.91","8804801.04","8895329.1","9325815.87","9719768.52","9870338.31","10423584.15","10907407.35","11544481.5410856","12276083.5272903","13647306.6150391","14486285.5302165","15998997.0626309","16534567.8225668","17242024.223578","18517183.1632049","20635506.0115653","21313624.7539383","23448414.7086761","24976018.3835205","28114385.0519897","30770104.0748723","33038282.6612138","35076141.6211831","37715296.5","38149467.6792437","",
"Middle income","MIC","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"North Macedonia","MKD","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","232232332.15","245488775.5","118242467.1","128662528.953","165109477.341","200691284.783","201991795.016","189182922.104348","181989488.708291","170394758.405407","151284713.20484","135406976.046906","129850921.540924","159717886.547837","184597092.804346","201003642.171524","223371807.24001","259767147.776786","319994354.854679","305125723.242843","303202938.598985","336911611.144562","311639041.628643","345215330.29848","364443771.141443","318609472.809485","334969201.415301","354955018.013407","397173686.013303","393044662.48216","385503699.905824","",
"Mali","MLI","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","12499000.4835541","13897666.1070795","17147131.4276037","19812856.5515396","18845131.9509961","27049286.8701","30736130.865","32546254.332","43171795.24","56511288.0190601","59173768.334","54118736.172","43132977.855","40358331.8333091","32704682.526","39621936.807","49344889.284","48280223.0353137","49968033.9945983","50876372.7397045","62169403.5294249","63459509.3575386","65837612.951626","56410350.36","42610266.8563738","55840596.777","58301099.5113123","56451446.4697688","77478846.894","92374658.8608","84715244.6994","105999367.7148","107071385.6592","141169381.651","184526406.12","212635038.7744","239336431.668","282863231.316","319073419.1125","341761850.57","388184367.9672","556455967.242","517613378.7168","509839309.221","615120362.516","479136065.856166","418389294.699813","564989219.909883","629448347.064002","633628544.231722","636615125.052962","",
"Malta","MLT","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","15637349.2464742","14815794.1568","15641833.1454","16932085.4394","16471607.084","20025385.2512","18976416.2379","23646162.9565","26108941.0705","31239560.49","39799232.6402209","35391212.688","34345867.2","37893326.7","32688728.28","35064510.885","43905638.834","53630520.12","65540375.367","73656162.591","93103752.814","102192609.575","126658931.2","132117713.21711","134440203.128","185069910.100244","188866875.650805","187540320.251399","148858718.966312","160185032.326229","153523377.964963","164732424.094757","184213802.455","235510729.734001","278807600.4399","318492035.532798","367417189.262999","465421535.04","494047851.0408","450636587.6027","560541700.6464","739871417.103","652778595.3284","682022929.260346","751184043.865568","481483704.982423","504619492.057997","553546364.076748","641177694.475571","655779383.491245","621300318.775747","",
"Myanmar","MMR","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","34861495.4316922","35726642.117573","54034065.9","68586277.856","52444806.1117006","68323927.439","60967642.448","65453782.72","70378283.936","81806183.2732249","90887809.2697768","92629097.1484583","94848154.3305548","97644168.9219981","100697204.536161","101395461.913091","121757385.485059","146612728.828235","180000748.32","190575577.619164","265503704.97561","339662148.473431","447275623.082106","625004860.96153","644972825.541289","850947981.57","1116600443","1454395535","845732066","1212000000","1110000000","3624000000","4773999999.99978","6360000000","8823624662.69176","11793764856.7924","16082418706.6753","23585580585.4596","33436952286.4881","39183883711.1322","47255173592.4421","58167187889.592","1033492708.72609","658254019.938123","802502446.093136","917537753.964691","998373712.863072","1138724726.34832","1158314889.6178","1096058868.27885","1282362241.30088","",
"Middle East & North Africa (excluding high income)","MNA","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Montenegro","MNE","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mongolia","MNG","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","202329523.704","222816173.096","237128014.904","181256638.2","188452486.2","314649512.821818","302963575.174428","293705585.556296","364696936.517026","186271738.84","168561668.781","64535593.2","30400302.8205","36256157.232","52738204.634","55917116.808","46757527.12","60190164.9777782","53210400.0231382","62589663.3467379","78558434.7689453","95773433.536","87029663.3384469","81419503.1088","102739544.348433","141710804.053867","175841745.19","233605766.058934","189708488.318767","288179287.4224","398317572.255","638546348.615239","621572818.438813","576442396.356958","490775724.056783","498578720.861721","425638600.165877","514952244.433494","544732937.447306","519668222.037452","",
"Northern Mariana Islands","MNP","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","134748801.363188","95584906.0514112","99180513.7906274","101717753.531408","106584351.451592","143867347.553976","174404662.678232","82153240.288","118807943.2526","130142073.304019","141422415.726518","156578313.841738","211020493.760458","282721759.9297","348562885.0674","343405944.2046","412610289.214502","518272947.579004","525214617.4212","502860074.792402","684421773.731555","815394431.1948","910066321.882","942262424.3328","842014971.0434","628185848.0364","690016026.1372","782807641.9884","811773989.6446","729353095.931","",
"Mauritania","MRT","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","11099895.0807379","11981011.2294511","13969363.5004248","17992741.1779462","22623836.8219338","24911684.6195","28659013.128","36269672.9376","38877578.43","43263551.2864","50032444.994","64352099.145","73358722.065","83819202.62","76609929.828","59449598.1831958","55817794.9","64614539.913","64466502.288","64790222.1089088","65155310.235","68391282.63","67126550.048","51580926.85","56105082.81","56487579.932","56062536.296","48044088.591","74214534.736018","66388659.9419677","53474224.5248544","45759509.1498","45272861.1426","54619153.0213","51231194.4223","70214088.9761989","98823626.2502","113991823.2208","142544713.4375","141564331.5273","177363219.3113","193653129.9999","191544547.8233","205973574.9292","185779740.3882","175412158.1854","184072994.3801","196381119.2161","214357630.9007","228347654.29","228773820.7683","",
"Mauritius","MUS","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","27254188.7657112","32830354.304","44333392.84","57328197.072","47670835.354","50455099.862","47499839.062","46149220.084","41798221.7772","39170082.548","47898027.68","55183954.29","62711624.76","73512308.344","81550846.043","91602455.872","114409785.077077","115528209.095291","133127272.791482","148786266.243","153229433.91","145939553.165","159840795.605362","156210237.1624","158451301.9727","133261119.1584","147334893.873349","184595691.7519","247487753.4038","229414929.0756","237190197.467","250395085.8513","317072653.653601","298393458.350002","335054176.7846","364982348.6468","391506289.5096","457165796.99","658074506.2434","605031993.8622","631059811.1064","695116271.3751","757455938.5248","753065254.3626","567736548.4917","",
"Malawi","MWI","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","9549982.0700958","11926705.9824","11240518.9624","12467228.1216","15210770.328","14939569.344","14313253.0112","18676415.0911196","21806967.6946618","23664318.6028394","28444772.8","30025019.544","28859876.838","29959310.004","28806422.45","24804839.739","26951802.696","31533119.016","35804279.07","36968435.448","44098977.6","51768702.024","38731555.918","73038439.08","38712302.148","44552170.608","103133570.026","115950536.345512","65729653.3327447","70234566.0075","76992771.9506","59254261.0528","121316009.6714","111174049.7946","123341802.811971","133123790.713243","149186995.866643","169988030.057272","208690827.011658","246779051.451429","281582571.5649","387321629.3493","286378981.652192","257656499.614006","406216846.851","352993702.825932","250071806.233172","404245779.343278","441897054.852159","496742670.352432","548915475.62182","",
"Malaysia","MYS","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","190593949.812806","165016544.92","245985756.877034","370455244.797157","455066126.65271","450787967.262082","532061847.121483","632399392.448615","782889812.908332","952585450.568","1133134273.488","1351378846.384","1457339213.853","1532833163.18098","1550997610.491","1594003221.91","1656601843.968","1782082870.308","1533204521.174","1613452451.248","1728232836.687","2006812627.3","2577098205.518","2738395555.725","2906572549.933","3128993221.69","4038914858.076","3785918092.12","2525772268.653","3317565278.1654","3697212315.7827","4413906000.0216","4533450315.7996","5626400000","6501800000","6432149999.99985","6130400000","6991304608.0056","9092573122.2372","8731800000","12323170544.6495","16203682416.9482","16137211338.8931","19000800000","16605027589.2795","13907040861.6924","13148887899.38","13734554319.1683","15010902276.0905","14015606253.5269","12991994560.8536","",
"North America","NAC","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Namibia","NAM","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","","","","","","","","","","","185350517.020635","189852889.067492","175317759.827075","196787453.474613","163493838.948104","118585941.118406","139683644.258383","195979528.33209","199622801.455881","214960477.474672","252714286.191115","276506684.579755","318794458.076","327447859.4","331911184.5","340246286.052","301308415.35","353121111.36042","291298780.481532","252046372.9797","257010297.6612","225503785.5816","223393397.093998","350895865.827998","469657095.101999","516135672.9516","591731199.455202","657987951.897596","660266635.052998","703082355.071599","903715217.4252","1019087068.0184","1080398056.76668","1053965064.00115","1102709227.84279","1009375538.32152","937503027.760025","1129285694.85332","1175245087.62841","1087145930.07892","935657461.89987","",
"New Caledonia","NCL","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","40361584.9118558","46567424.1065489","57008696.3746283","61000179.494771","71698690.5470205","91861580.447215","89798747.873021","94220173.2747124","95163315.8060166","117797777.246674","133010126.520252","109399428.698894","100769173.648562","5312863.20150643","5257719.12717288","5578214.38010199","7744394.90911347","9816281.02632579","10412950.5638381","7540283.68999496","10506447.1417166","11531922.5123201","15147785.625836","15208529.7039759","16375123.7246819","19552969.1577985","19437260.1991865","17735274.5014708","17020009.2864256","16468154.7580047","14481387.8795277","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","6940085.086375","6922686.169","14743918.3835462","18820020.2188546","20277205.8378135","20659067.4701053","21085943.9771883","25662481.4273265","34679396.6270386","40789820.9694738","49211744.4231899","61057717.1602174","50593473.606","45149219.1205922","36040806.9236746","35821728.7845031","48331704.3260333","55629149.1203206","57249419.1610143","48744814.5950431","84872045.472","109201105.728","109158307.616","89197906.897","56470444.039","67314810.034","63909189.76","53911065.901","63722317.3206946","70477111.8735","67056583.958","69430362.3019","75410835.4284","92701331.0160003","105179408.73525","124006505.784001","135891441.3974","183839345.7117","181481448.685454","276892757.0409","281645332.16","353503658.828","364522211.9418","442057977.2128","586874119.1467","382780232.334499","291694018.539482","281538297.499817","325362861.768665","327140608.144805","319302722.392515","",
"Nigeria","NGA","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","185714245.691362","127752212.385","376129960.625211","468001265.137617","575574144.48","461360653.745","1178125446.19549","748969957.092","1208267348.22222","1080052643.179","2028570257.598","8321509578","7100000000","4376321178.9077","2964549854.47305","2630133242.18748","1684491919.80492","1354799236.49138","1097416600.14703","742863110.945378","670610518.479143","396629144.0655","381186339.9005","215949884.6215","267578388.349","355655909.5605","415182203.2905","443884241.495","440109466.2015","492123795.384","538055760.1185","594448802.965","758950991.235","826644005.167","1079500000","1385500000","1963500000","2244000000","2754000000","2380000000","2907000000","3255500000","3689000000","4105500000","4488000000","4029000000","3366000000","3094000000","3221500000","3680500000","3544500000","",
"Nicaragua","NIC","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","15733456.3672","16038029.6391","17893638.1400942","17935714.4238","22322994.976","26493453.45","34071713.04","37745998.488","40904700.459","41699052.81","55659221.01","79446154.025","80705129.05","82144268.352","154975647.301","135810879.93","160752721.887","176199951.488","83762804.312","24827049.3414","35422649.9043506","41553416.8956344","53193400","51512421.1286527","47444279.162","56549281.08","59760778.545","150581265.421028","145873632.556541","140865292.609569","135836141.356664","127809235.480306","113413874.2068","127593931.671598","152414335.175998","182054388.931003","208220902.829403","246472132.766203","301309976.494804","311487794.359203","349090059.7","389728092.922","414764501.145","428399979.713","468733896.911","502975939.235","518727267.247","536041201.322","507294629.299","497937539.681","502578213.446","",
"Netherlands","NLD","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","2024283172.808","2395804594.628","3224968058.248","3905952230.011","5304548249.021","6060000000","6660000000","7611000000","9480000000","10920000000","11426000000","9512000000","9063000000","8470000000","7395000000","7293000000","10600000000","13585000000","13939000000","13260000000","16116000000","16677000000","19402762304","17346000000","18336000000","21573000000","21068000000","20514910263","18576800176.5306","17835871034.8216","16870946111.8912","17728235392.8428","19679254773.1502","25439002872.4281","29048971882.2072","30554728742.687","31932723877.1577","35880450623.866","41205403382.8882","41419665850.7144","40968895489.6556","43552820294.7587","46488500000","42566784780.2512","42776777789.0307","36254439149.4429","38311664456.2981","38355464011.3387","42291704948.0632","41834002513.5603","41101678618.3558","",
"Norway","NOR","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","635262876.4","753357927.972","809172330.367","1072753180.464","1235504248.966","1463376384.675","1839130529.808","1987111906.633","2527098410.984","2699265266.65583","3126316002.6","3023699973.868","3095022001.869","2992941724.7","2961871837.274","3086087563.392","3873754175.3","4831566011.116","5271096823.703","5695054964.145","6496000000","6844000000","7552000000","8850000000","9500000000","10800000000","11016000000","10560000000","9895564644.99792","10126900000","9877849544.60404","10909800000","13445600000","15502000000","17728500000","19531200000","20310200000","24000000000","26634000000","24754400000","26413000000","29677000000","35003400000","34846576982.5564","34202860361.7332","25628455649.7869","25954596593.4052","27403542210.5899","30057638308.4679","27668951820.3777","25147560527.3936","",
"Nepal","NPL","Adjusted savings: education expenditure (current US$)","NY.ADJ.AEDU.CD","","","","","","","","","","","12855839.9077225","13105098.3396997","6144592.83","7776813.8","13397489.017","23393385.673414","21871576.2","20824439.16","25780414.784","29752666.8","29376499.245","41141999.556","48155962.98","63971438.076","70701599.7879809","68815058.1021182","76970907.261","69453245.3366966","77016917.0958362","77700467.812","83725470.78","78681406.4","88774886.408","106365958.343","122363877.54","114570775.098","140410791.811","142865365.593","103363028.922569","107472182.7792","110836469.3808","166433632.6632","142008336.637","151722701.064","188674064.626226","228605206.634926","273913924.299846","334628249.276166","431967529.6772","546328063.092","506599802.423869","715540706.738153","617771563.211618","588074016.284879","689248817.767014","706795145.22393","710767679.821871","837209260.942899","953500476.16864","988163473.987911","974252028.879653","",
